id,amnt_water,date,sponsor,altitude,installer,longitude,latitude,name,no_private,basin,village,region,region_id,district_id,lga,ward,demand,meeting,recorder,op_mgmnt,op_name,permit,year,e_type,e_type_grp,e_type_class,mgmnt,mgmnt_grp,fee,fee_type,w_quality,quality_grp,w_quantity,quantity_grp,source,source_type,source_class,type,type_grp,status
35582,200,30/3/2011,Government Of Tanzania,1474,DWE,38.37482644,-4.8855162,Kwa Mzee Luka Sebila,0,Pangani,Kwemashai,Tanga,4,1,Lushoto,Vuga,1,TRUE,GeoData Consultants Ltd,VWC,Mwao/Mtimue spri,TRUE,2003,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
55032,0,24/7/2011,Prf,0,PRF,31.76361188,-2.77380559,Mugomelo,0,Lake Victoria,Mugomelo,Kagera,18,8,Chato,Bukome,0,TRUE,GeoData Consultants Ltd,VWC,,TRUE,0,nira/tanira,nira/tanira,handpump,vwc,user-group,pay monthly,monthly,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,functional
2076,0,25/2/2013,Netherlands,0,DWE,34.0382566,-3.11806247,Imalamakoye,0,Lake Victoria,Liwa,Shinyanga,17,2,Maswa,Ipililo,0,TRUE,GeoData Consultants Ltd,WUG,,FALSE,0,nira/tanira,nira/tanira,handpump,wug,user-group,other,other,soft,good,seasonal,seasonal,shallow well,shallow well,groundwater,hand pump,hand pump,functional
10392,500,18/3/2011,Ir,577,Ir,36.92336178,-7.21212542,Kwa Sokoni,0,Wami / Ruvu,Itunduwete,Morogoro,5,1,Kilosa,Ulaya,80,TRUE,GeoData Consultants Ltd,VWC,,TRUE,1982,swn 80,swn 80,handpump,vwc,user-group,pay when scheme fails,on failure,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional
37183,0,30/3/2011,,0,,34.8383949,-8.21543307,Kwa Mliuka,0,Rufiji,Lingondimu,Mbeya,12,7,Mbarali,Madibira,0,TRUE,GeoData Consultants Ltd,WUA,,TRUE,0,gravity,gravity,gravity,wua,user-group,never pay,never pay,soft,good,seasonal,seasonal,river,river/lake,surface,communal standpipe,communal standpipe,non-functional
64948,0,15/3/2011,,1400,rc ch,34.94261552,-10.12834732,none,0,Lake Nyasa,Magomeni,Iringa,11,5,Ludewa,Ibumi,63,TRUE,GeoData Consultants Ltd,VWC,Roman,FALSE,2007,gravity,gravity,gravity,vwc,user-group,pay when scheme fails,on failure,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,functional
48285,0,23/2/2011,,-24,,39.74614744,-7.83357982,Chunguruma Primary School,0,Rufiji,Ndagoni,Pwani,6,6,Mafia,Baleni,260,TRUE,GeoData Consultants Ltd,VWC,,FALSE,0,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,machine dbh,borehole,groundwater,hand pump,hand pump,functional
11655,0,20/3/2011,Government Of Tanzania,0,Gover,36.63661559,-6.12743123,Kisimani,0,Wami / Ruvu,,Dodoma,1,3,Kongwa,Kibaigwa,0,TRUE,GeoData Consultants Ltd,VWC,Ndul,FALSE,0,mono,mono,motorpump,water authority,commercial,pay per bucket,per bucket,salty,salty,insufficient,insufficient,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,functional
55257,0,18/7/2011,P,0,P,33.05275703,-2.43761632,Kwa Mishamo Kanguhwa,0,Lake Victoria,1,Mwanza,19,8,Ilemela,Nyakato,0,TRUE,GeoData Consultants Ltd,VWC,,TRUE,0,afridev,afridev,handpump,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional
68512,100,28/2/2013,Germany,1645,Germany,34.96988386,-4.37804384,R,0,Internal,Wandela,Manyara,21,2,Hanang,Hirbadaw,635,TRUE,GeoData Consultants Ltd,VWC,Kijiji,TRUE,2010,submersible,submersible,submersible,vwc,user-group,pay per bucket,per bucket,salty,salty,insufficient,insufficient,rainwater harvesting,rainwater harvesting,surface,communal standpipe,communal standpipe,functional
63757,0,40606,Government Of Tanzania,0,Government,33.01360742,-8.44066943,Mwagala,0,Lake Rukwa,Mjini,Mbeya,12,1,Chunya,Mbangala,0,TRUE,GeoData Consultants Ltd,VWC,,TRUE,0,other,other,other,vwc,user-group,pay per bucket,per bucket,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,non-functional
70875,300,40850,Danida,784,Danid,35.48429659,-7.52754511,none,0,Rufiji,Kihesa,Iringa,11,1,Iringa Rural,Ilolo Mpya,1,TRUE,GeoData Consultants Ltd,VWC,Ilolo,TRUE,1985,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
58578,3000,16/3/2011,Roman,1084,wanan,35.09258588,-9.87463259,none,0,Lake Nyasa,Mavanga,Iringa,11,5,Ludewa,Mavanga,99,TRUE,GeoData Consultants Ltd,VWC,Roman,FALSE,2005,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
44572,0,14/12/2012,Hsw,1213,Government,33.74165284,-1.74540115,Kwa Mzee Mjungu,0,Lake Victoria,Machinjioni,Mara,20,3,Musoma Rural,Tegeruka,350,TRUE,GeoData Consultants Ltd,VWC,,TRUE,1990,afridev,afridev,handpump,vwc,user-group,unknown,unknown,soft,good,insufficient,insufficient,machine dbh,borehole,groundwater,hand pump,hand pump,non-functional
66638,10,25/1/2013,Unicef,625,LGA,39.24873167,-10.78796845,Kwa Kaisi,0,Ruvuma / Southern Coast,Madukani,Mtwara,90,33,Newala,Chitekete,591,TRUE,GeoData Consultants Ltd,VWC,Makonde water Supply,FALSE,1999,gravity,gravity,gravity,vwc,user-group,pay per bucket,per bucket,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe multiple,communal standpipe,non-functional
24879,0,23/2/2011,Korea,-11,KOREA,39.37550878,-7.08405662,Shuleni,0,Wami / Ruvu,Mfuru,Pwani,60,43,Mkuranga,Vikindu,740,TRUE,GeoData Consultants Ltd,WUG,Vianzi Water Supply,FALSE,2007,nira/tanira,nira/tanira,handpump,wug,user-group,never pay,never pay,soft,good,dry,dry,machine dbh,borehole,groundwater,hand pump,hand pump,non-functional
66635,0,19/3/2011,Government Of Tanzania,228,DWE,38.70703421,-5.11981605,Seja,0,Pangani,Seja,Tanga,4,3,Muheza,Nkumba,300,TRUE,GeoData Consultants Ltd,VWC,Ufinga river,FALSE,1975,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe,functional
15720,0,41070,Tasaf,0,GEOTAN,34.09624521,-3.73134577,Kanisani,0,Internal,Mabushi,Shinyanga,17,6,Meatu,Imalaseko,0,TRUE,GeoData Consultants Ltd,Parastatal,Imaleseko water user association,TRUE,0,ksb,submersible,submersible,parastatal,parastatal,pay per bucket,per bucket,soft,good,enough,enough,shallow well,shallow well,groundwater,communal standpipe multiple,communal standpipe,broken
15919,0,40854,Free Pentecoste Church Of Tanz,0,Free Pentecoste Church of Tanz,31.32981319,-2.68201571,Kwa Sebastian Banogi,0,Lake Tanganyika,Kazarwe,Kagera,18,4,Biharamulo,Nyarubungo,0,TRUE,GeoData Consultants Ltd,VWC,Nyankea Water Supply,TRUE,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
5400,0,20/3/2011,Government Of Tanzania,269,RWE,36.68245205,-8.12989814,Kwamalenda,0,Rufiji,Viwanja Sitini,Morogoro,5,3,Kilombero,Ifakara,500,TRUE,GeoData Consultants Ltd,,,TRUE,1976,submersible,submersible,submersible,vwc,user-group,never pay,never pay,soft,good,seasonal,seasonal,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,non-functional
40073,200,22/3/2013,Kkkt Church,648,KKKT CHURCH,37.91177073,-4.50172018,Kwa Hawa,0,Pangani,Mbuyuni B,Kilimanjaro,3,3,Same,Hedaru,120,TRUE,GeoData Consultants Ltd,Water authority,Hedaru kati water supply,TRUE,2010,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
57024,100,19/1/2013,Norad,1082,RWE,29.71030808,-4.68833305,Kwa Samson Mnoho,0,Lake Tanganyika,Nyamweha Chini,Kigoma,16,3,Kigoma Rural,Bitale,290,TRUE,GeoData Consultants Ltd,VWC,Mkongoro One,TRUE,1980,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,river,river/lake,surface,communal standpipe multiple,communal standpipe,broken
30004,0,14/4/2011,Kkkt,0,KKKT,33.07089281,-9.0249513,Ichesa Shuleni,0,Lake Rukwa,Nansiana,Mbeya,12,6,Mbozi,Myovizi,0,TRUE,GeoData Consultants Ltd,VWC,,FALSE,0,nira/tanira,nira/tanira,handpump,vwc,user-group,pay when scheme fails,on failure,soft,good,seasonal,seasonal,shallow well,shallow well,groundwater,hand pump,hand pump,non-functional
9699,0,20/3/2013,Magadini-makiwaru Water,1400,Magadini-Makiwaru wa,36.97491502,-3.1515512,Kwa Kuyani Moleli,0,Internal,Mawasiliano,Kilimanjaro,3,7,Siha,Siha Kati,1,TRUE,GeoData Consultants Ltd,Water Board,BL Lekirumuni,TRUE,2001,gravity,gravity,gravity,water board,user-group,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
11232,0,40759,World Bank,0,SAXON,36.54547649,-6.39267594,Yaredi,0,Wami / Ruvu,Lupeta,Dodoma,1,1,Mpwapwa,Kimagai,0,TRUE,GeoData Consultants Ltd,VWC,Lupe,TRUE,0,gravity,gravity,gravity,vwc,user-group,pay per bucket,per bucket,salty,salty,enough,enough,spring,spring,groundwater,communal standpipe multiple,communal standpipe,functional
28638,0,18/3/2011,Devon Aid Korogwe,1009,Local  technician,38.41155646,-5.02772669,Shikaadabu,0,Pangani,Mheza,Tanga,4,2,Korogwe,Bungu,400,TRUE,GeoData Consultants Ltd,VWC,Gale water supply,FALSE,2008,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe multiple,communal standpipe,functional
12570,0,29/3/2011,Government Of Tanzania,264,RWE,36.89632552,-7.80882724,Hospital,0,Rufiji,Sonjo,Morogoro,5,3,Kilombero,Mkula,200,TRUE,GeoData Consultants Ltd,WUA,Mwanihan,TRUE,1973,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,river,river/lake,surface,communal standpipe,communal standpipe,non-functional
49239,0,41336,Tassaf,933,TASSAF,35.17005553,-11.12132753,Kwa Mzee Kumbulu,0,Ruvuma / Southern Coast,Mpepai Office,Ruvuma,10,3,Mbinga,Mpepai,80,FALSE,GeoData Consultants Ltd,VWC,TASSAF,TRUE,2007,gravity,gravity,gravity,vwc,user-group,unknown,unknown,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe,functional
12751,200,28/2/2011,Unice,380,RWE,37.77842896,-7.10043818,Kangazi Stendi,0,Wami / Ruvu,Kangazi,Morogoro,5,2,Morogoro Rural,Kisemu,100,TRUE,GeoData Consultants Ltd,VWC,Mkom,TRUE,1983,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,functional
19591,0,38111,Government Of Tanzania,0,Central Government,33.65766556,-8.99052593,Kwa Ali Majani,0,Lake Nyasa,Isolola B,Mbeya,12,2,Mbeya Rural,Tembela,0,TRUE,GeoData Consultants Ltd,VWC,,FALSE,0,gravity,gravity,gravity,wug,user-group,pay when scheme fails,on failure,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,non-functional
6302,0,30/10/2012,Government Of Tanzania,1288,Government,34.46456688,-2.06540483,Stooni Zamani,0,Lake Victoria,Makundusi,Mara,20,2,Serengeti,Natta,80,FALSE,GeoData Consultants Ltd,Other,,,1968,mono,mono,motorpump,other,other,never pay,never pay,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe,non-functional
71194,0,25/3/2011,District Council,296,Handeni Trunk Main(,38.53543835,-5.26356685,Masatu Shule,3,Pangani,Shule,Tanga,4,6,Handeni,Segera,200,TRUE,GeoData Consultants Ltd,VWC,Handeni Trunk Main(H,TRUE,1978,submersible,submersible,submersible,vwc,user-group,never pay,never pay,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,non-functional
10503,1500,40637,District Council,2177,DWE,34.44198214,-9.1927729,Kwa Yoel Lulabdala,0,Rufiji,Ikanga,Iringa,11,4,Njombe,Wangama,125,TRUE,GeoData Consultants Ltd,VWC,wangama water supply scheme,TRUE,2007,gravity,gravity,gravity,vwc,user-group,pay annually,annually,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
8202,300,22/3/2011,Co,311,Co,36.99084872,-7.60174205,Kwa Mazali Amos,0,Rufiji,Ngwila,Morogoro,5,1,Kilosa,Kidodi,150,TRUE,GeoData Consultants Ltd,VWC,It,TRUE,2011,gravity,gravity,gravity,wug,user-group,pay when scheme fails,on failure,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,functional
48409,0,26/3/2013,World Vision,1732,DWE,36.64659437,-3.26608995,Kwa Malendeo,0,Pangani,Matini,Arusha,2,2,Arusha Rural,Olkokola,150,TRUE,GeoData Consultants Ltd,VWC,Lemanyata pipe line,TRUE,1990,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,spring,spring,groundwater,other,other,functional
19385,0,27/7/2011,Il,1666,COUN,31.26500091,-7.77221338,Mayeka,0,Lake Rukwa,Mayeka,Rukwa,15,3,Nkasi,Kate,1,FALSE,GeoData Consultants Ltd,VWC,K,TRUE,1985,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,river,river/lake,surface,communal standpipe,communal standpipe,non-functional
17658,0,15/8/2011,Kkkt,0,KKKT,33.14454378,-9.02006015,Msia,0,Lake Rukwa,Msia,Mbeya,12,6,Mbozi,Iyula,0,FALSE,GeoData Consultants Ltd,VWC,,FALSE,0,nira/tanira,nira/tanira,handpump,vwc,user-group,pay when scheme fails,on failure,soft,good,seasonal,seasonal,shallow well,shallow well,groundwater,hand pump,hand pump,functional
54638,0,40854,,0,,33.81594634,-9.12165116,Kwa Mzee Mwakamela,0,Lake Nyasa,Kasanga,Mbeya,12,4,Rungwe,Lutebe,0,TRUE,GeoData Consultants Ltd,VWC,N,,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,functional
70933,250,18/2/2013,Caritas,1270,DWE,30.15988052,-4.48034464,Kwa Jackson,0,Lake Tanganyika,Mugongo,Kigoma,16,2,Kasulu,Kigondo,120,TRUE,GeoData Consultants Ltd,Water authority,Chovora,TRUE,2006,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,river,river/lake,surface,communal standpipe multiple,communal standpipe,non-functional
47406,0,40666,Donor,248,DW,38.36819388,-5.99928667,Kwekusu,0,Wami / Ruvu,Kwa Muhando,Pwani,6,1,Bagamoyo,Miono,1000,TRUE,GeoData Consultants Ltd,VWC,,FALSE,1998,other,other,other,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,dam,dam,surface,other,other,non-functional
20866,5,41341,Germany Republi,1561,CES,37.25874084,-3.19637391,Kwa Fausta E Mbolo,0,Pangani,Namba Moja,Kilimanjaro,3,5,Hai,Machame Mashariki,10,TRUE,GeoData Consultants Ltd,Water Board,Lyamungo-Umbwe water supply,TRUE,2006,gravity,gravity,gravity,water board,user-group,pay per bucket,per bucket,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
14679,0,26/10/2012,Hesawa,0,DWE,0,-0.00000002,Kwa Mbosoli,0,Lake Victoria,Solima A,Mwanza,19,2,Magu,Kabita,0,TRUE,GeoData Consultants Ltd,VWC,,TRUE,0,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,salty,salty,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional
53726,0,40881,Danida,0,DANIDA,33.72606931,-8.97534399,Kwa Tuyagage,0,Rufiji,Kapumba,Mbeya,12,2,Mbeya Rural,Ilungu,0,FALSE,GeoData Consultants Ltd,VWC,,FALSE,0,gravity,gravity,gravity,wug,user-group,pay when scheme fails,on failure,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,functional
73441,0,29/7/2011,Danida,0,DWE,30.58339001,-2.45268268,Apilinali,0,Lake Victoria,Murukoli,Kagera,18,30,Ngara,Ntobeye,0,TRUE,GeoData Consultants Ltd,VWC,Murukoli spring source,FALSE,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,dry,dry,spring,spring,groundwater,communal standpipe,communal standpipe,non-functional
23300,0,41609,,1559,,34.91151818,-4.63941377,Mbugani,0,Internal,Unyangii,Singida,13,2,Singida Rural,Ilongero,1,TRUE,GeoData Consultants Ltd,VWC,,,2000,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,functional
28217,0,15/2/2013,Gtz,1842,GTZ,37.57223962,-3.140651,Kwa James,0,Pangani,Mahaheni,Kilimanjaro,3,1,Rombo,Katangara Mrere,1,TRUE,GeoData Consultants Ltd,Company,Kwawameku water supply,TRUE,2008,gravity,gravity,gravity,company,commercial,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,non-functional
6949,0,20/7/2011,Concern,0,TWESA,30.57455885,-2.753508,Murusange,0,Lake Victoria,Kachiri,Kagera,18,30,Ngara,Bukiriro,0,TRUE,GeoData Consultants Ltd,VWC,,FALSE,0,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional
9763,0,40578,Kkkt,0,KKKT,32.73665227,-9.08740584,Jackim Mgode,0,Lake Rukwa,Sambandole,Mbeya,12,6,Mbozi,Ihanda,0,TRUE,GeoData Consultants Ltd,VWC,,FALSE,0,nira/tanira,nira/tanira,handpump,vwc,user-group,pay when scheme fails,on failure,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional
15405,0,40605,Dwe,-11,DWE,38.85779802,-8.01105941,Utunge Primary School,0,Rufiji,Nyandumbi,Pwani,60,53,Rufiji,Utete,1,TRUE,GeoData Consultants Ltd,VWC,,TRUE,2004,afridev,afridev,handpump,vwc,user-group,never pay,never pay,soft,good,dry,dry,shallow well,shallow well,groundwater,hand pump,hand pump,non-functional
10975,0,28/1/2013,,1614,,34.88541041,-4.97275317,Mungaa Primary,0,Internal,Mungaa,Singida,13,2,Singida Rural,Munga'a,726,TRUE,GeoData Consultants Ltd,VWC,,,2000,other,other,other,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,rainwater harvesting,rainwater harvesting,surface,communal standpipe,communal standpipe,functional
2237,0,41335,Danida,1276,TCRS,30.60843696,-3.50666197,Kafunzu,0,Lake Tanganyika,Majengo,Kigoma,16,1,Kibondo,Mugunzu,350,TRUE,GeoData Consultants Ltd,VWC,,FALSE,2005,nira/tanira,nira/tanira,handpump,vwc,user-group,unknown,unknown,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,functional
25384,0,26/3/2013,Government Of Tanzania,1408,DWE,37.50912697,-3.28215191,Kwa Moris Kimei,0,Pangani,Moori B,Kilimanjaro,3,4,Moshi Rural,Marangu Mashariki,1,FALSE,GeoData Consultants Ltd,VWC,Marangu baraza,TRUE,1972,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,other,other,non-functional
2117,0,28/7/2011,Tasaf,796,DWE,32.36197953,-8.29483991,Kwa Lusinga,0,Lake Rukwa,Majengo,Rukwa,15,2,Sumbawanga Rural,Kipeta,350,TRUE,GeoData Consultants Ltd,VWC,,FALSE,2003,swn 80,swn 80,handpump,vwc,user-group,never pay,never pay,salty,salty,enough,enough,machine dbh,borehole,groundwater,hand pump,hand pump,non-functional
46571,0,15/3/2011,Mkinga Distric Coun,0,DWE,38.77381371,-4.7585187,Ramadhani Seng'Enge,0,Pangani,Kibaoni B,Tanga,4,8,Mkinga,Daluni,50,TRUE,GeoData Consultants Ltd,Private operator,Kigongoi gravity wat,TRUE,1971,gravity,gravity,gravity,private operator,commercial,never pay,never pay,salty,salty,enough,enough,other,other,unknown,communal standpipe,communal standpipe,functional
17092,2200,25/2/2011,Danida,1743,DANID,35.38648772,-7.96587677,none,0,Rufiji,Mjimwema,Iringa,11,1,Iringa Rural,Maboga,700,TRUE,GeoData Consultants Ltd,VWC,Maboga,TRUE,1983,gravity,gravity,gravity,vwc,user-group,pay annually,annually,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
44562,2000,29/1/2013,Rudep,1199,Distri,31.990171,-6.70128761,Kwa Ivon,0,Lake Rukwa,Kanoge B,Rukwa,15,1,Mpanda,Utende,153,TRUE,GeoData Consultants Ltd,VWC,,TRUE,1988,india mark ii,india mark ii,handpump,vwc,user-group,pay annually,annually,salty,salty,enough,enough,machine dbh,borehole,groundwater,hand pump,hand pump,functional
22361,0,40701,Government Of Tanzania,0,DWE,31.20739653,-1.40327339,Kwa Lweo,0,Lake Victoria,Omukalama,Kagera,18,1,Karagwe,Kihanga,0,TRUE,GeoData Consultants Ltd,VWC,Kihanga Water  Su,TRUE,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,dry,dry,river,river/lake,surface,communal standpipe,communal standpipe,non-functional
61609,0,21/7/2011,Hesawa,0,DWE,30.91458985,-1.50235443,Tank La Shule,0,Lake Victoria,Ilala,Kagera,18,1,Karagwe,Rwabere,0,TRUE,GeoData Consultants Ltd,,,TRUE,0,gravity,gravity,gravity,other,other,never pay,never pay,soft,good,seasonal,seasonal,rainwater harvesting,rainwater harvesting,surface,communal standpipe,communal standpipe,functional
28896,0,40820,,0,,33.80873319,-9.27848406,Mpanda,0,Lake Nyasa,Mpanda,Mbeya,12,4,Rungwe,Lupata,0,TRUE,GeoData Consultants Ltd,VWC,S,,0,gravity,gravity,gravity,vwc,user-group,unknown,unknown,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe,non-functional
